"12/565,004","Schenectady, NY",NY,USA,"A power generation system including a photovoltaic (PV) module to generate DC power is provided. The system includes a combination of a DC to DC converter and a DC to AC converter coupled to the DC to DC converter for supplying power from the PV module to a power grid. The system further includes a bidirectional converter and an energy storage device coupled to the bidirectional converter. The system also includes a control system to generate commands for controlling a state of charge of the energy storage device. The control system comprises a deadband limiter to detect a deviation of the frequency signal outside of a respective signal range, a power shaper to provide a transient power generation adjustment signal in response to the signal being outside of the respective signal range and a limit controller for preventing the adjustment signal from causing the energy storage device to operate outside of at least one operating constraint."
"12/450,001","Westford, MA",USA,USA,"PV modules are provided that have a frame construction which permits the photovoltaic power-generating cells, DC/AC power conversion means, electrical wiring and other installation aspects to be merged into the module. The modules also are provided with means for coupling them to mounting stands whereby they can be mounted to a roof and also the frame construction is adapted to facilitate mechanically securing adjacent modules to one another."
"12/601,493",Changwon,,Taiwan,"A photovoltaic power conditioning system and method is provided. The system includes an isolated DC/DC converter (41), a DC/AC inverter (42), and a sine filter (43). The isolated DC/DC converter (41) receives a DC voltage from a solar cell through a parallel connection structure and converts the DC voltage into another DC voltage and then outputs the converted DC voltage through a series connection structure. The DC/AC inverter (42) converts the DC voltage output from the isolated DC/DC converter into an AC voltage. The sine filter (43) performs sine filtering on the AC voltage output from the DC/AC inverter and outputs the filtered AC voltage. The system employs a topology allowing it to be responsible for part of the output capacity, thereby significantly reducing the required capacity and increasing the system efficiency, so that the system can be applied to small and large-capacity photovoltaic power generation."
"12/757,166",Ludenscheid,,Germany,"A photovoltaic inverter having an inverter bridge section, a first output, a second output, and a power switch. The inverter bridge section is operable for converting DC electrical energy into AC electrical energy. The inverter bridge section has an output for outputting the AC electrical energy. The power switch is connected to the output of the inverter bridge section, the first output, and the second output. The power switch is selectively switchable between a first state in which the output of the inverter bridge section is connected to the first output via the power switch and a second state in which the output of the inverter bridge section is connected to the second output via the power switch."
"12/641,154","Richardson, TX",TX,USA,"Electrically powered equipment and a method of powering the equipment. In one embodiment, the equipment includes: (1) an electric power consuming apparatus, (2) a mains input coupled to the apparatus and configured to be coupled to a branch circuit extending from a distribution panel and allow electric power from the branch circuit to flow to the apparatus and (3) a grid-tied power source input at least intermittently couplable to the mains input and configured to receive electric power from at least one premises power source and allow the electric power to flow to the apparatus or the distribution panel. In a more specific embodiment, the equipment is an outdoor unit."
"12/379,196","Santa Clara, CA",CA,USA,A photovoltaic device including at least one photovoltaic cell and a transformerless inverter electrically coupled to the at least one photovoltaic cell. The at least one photovoltaic cell and the transformerless inverter are integrated into a photovoltaic package.
"12/230,381","Hayward, CA",CA,USA,"A group of solar power stations with inverters are adjusted in order to achieve optimum power output in accordance with maximum power-point tracking (MPPT). The MPPT data is used to perform adjustments. Power measurement factors, including Maximum Power Points (MPPs) are established to represent a bus-voltage setting that produces the maximum power output from an individual photovoltaic panel. These settings are established for the group so as to optimize power output under a variety of operating conditions."
"12/709,166",Kingston,,Canada,"Provided is a maximum power point (MPP) tracker for a PV cell inverter, and a PV cell inverter. The MPP tracker decouples output power oscillations from the input power generation and extracts maximum available power from the PV cell. The PV cell inverter uses the MPP tracker and generates a sinusoidal output current from the MPP tracker output. The sinusoidal output current may be fed to a power distribution grid. The PV cell inverter may use a pulse width modulation technique to cancel harmonics in the sinusoidal output current. The circuits use a minimum number of components and avoid use of large electrolytic capacitors."
"12/498,478",Niestetal,,Germany,"A direct current-direct current (DC/DC) converter operated in the resonant mode of operation for converting a direct input voltage into a direct output voltage with a bridge circuit located on the input side and incorporating switching elements, with a resonance circuit incorporating a resonance inductance and a resonance capacitance as well as with a high-frequency transformer for galvanic separation is disclosed, the transformer incorporates at least one primary winding and at least one secondary winding with at least two winding terminals each. The alternating current (AC) output of the bridge circuit is connected to the primary winding and a rectifier bridge with diodes to the secondary winding. A voltage boosting circuit array is connected downstream of the resonant circuit in such a manner that at least one additionally controllable switching element is contained, which is connected in parallel or in series to at least one additional diode or to at least one diode of the..."
"12/719,662",Niestetal,,Germany,"A power generation system for feeding electrical power from a generation unit into a three-phase grid via three AC terminals is disclosed. The system includes a relay arrangement for disconnecting the system from the grid having at least three relays. Each of the three relays includes a control coil and two switching contacts operated by the corresponding control coil. Each of the AC terminals is connectable to the grid via a first and a second switching contact, each of which is assigned to a different one of the relays. Further disclosed are a relay arrangement and an inverter with a relay arrangement."
"12/393,009","Mountain View, CA",CA,USA,"The present invention is directed to an apparatus and method for improving the power output of a solar energy system. A field level inverter controller is described that may improve the power output of individual solar energy systems in a field of solar energy systems by controlling the inverter voltage applied to strings of solar energy units in a solar energy system connected in parallel to an inverter. An inverter load voltage for an improved power output may be calculated or derived empirically. An algorithm stored in the controller may calculate an improved load voltage for the inverters based on factors such as string geometry, solar movement and shade patterns generated by surrounding structures. Improved power output may be empirically determined by the field level inverter controller when the inverter controller directs an inverter to sweep a range of voltage values until a maximum output is detected."
"12/371,315","Half Moon Bay, CA",CA,USA,"A PV installation comprises a PV array, an electrical interface connecting a utility power source to an electrical load, and a DC to AC inverter. A first set of wiring electrically connects the PV array to the inverter through a disconnect device and a second set of wiring electrically connects the inverter to the electrical interface. A control mechanism connects the disconnect device to the electrical interface so that when power from the electrical interface is removed, the PV array is electrically disconnected from the inverter. The disconnect device may be a remote disconnect device located at a position at or near the PV array, such as in the space beneath a roof supporting the PV array. A method electrically disconnects a PV array from electrical wiring at a site."
"12/567,169","Los Gatos, CA",CA,USA,"Systems and methods to balance currents among a plurality of photovoltaic units connected in series. In aspect, a management unit is coupled between a photovoltaic energy production unit and a string of energy production units. The management unit has an energy storage element (e.g., a capacitor) connected to the photovoltaic energy production unit. The management unit further has a switch to selectively couple to the energy storage element and the photovoltaic energy production unit to the string. The management unit allows the current in the string to be larger than the current in the photovoltaic energy production unit."
"12/768,637",Wuxi,,China,"A photovoltaic system, a terminal box and a voltage converting device thereof is provided. The terminal box and the voltage converting device have a connector plug or a connector socket, wherein said connector plug and connector socket are electrically connected by plugging. The photovoltaic system comprises a solar module, the terminal box and the voltage converting device, the terminal box and the voltage converting device being electrically connected by plugging the connector plug and connector socket, and the converting device being fixed to the solar module through a support member. With this photovoltaic system, the installation manner, which is free from conducting wires, is convenient, reliable and cost-effective."
"12/530,196","(San Simeon, CA)",CA,USA,An electrical power converter for converting power from a bipolar DC source to supply an AC load is disclosed. For one such embodiment the bipolar DC source is a photovoltaic array and the AC power is sourced into an electric power grid. The bipolar photovoltaic array has positive and negative voltage potentials with respect to earth ground. The converter is a utility interactive inverter which does not require an isolation transformer at the electric power grid interface. Embodiments of the invention include methods of detecting and interrupting DC ground faults in the photovoltaic array.
"12/234,156","(Knoxville, TN)",TN,USA,"A photovoltaic (PV) integrated variable frequency drive system having a variable frequency drive and an energy source. The variable frequency drive having a back end inverter, a DC bus electrically connected to the back end inverter, and an active front end electrically connected to the DC bus to facilitate bi-directional power flow to and from a power grid. The energy source being electrically connected to the DC bus."
"12/450,002","(Concord, MA)",MA,USA,"Method and apparatus for monitoring, measuring and recording the operating values of each of a plurality of inter-connected AC PV modules and performing a diagnostic analysis, including comparing the those operating values to each other and to operating values recorded at an earlier time to determine laminate degradation and the performance-attenuating effect of temperature, soiling, shading, and snow cover on the modules."
"12/505,858","(Roanoke, VA)",VA,USA,"Embodiments of the invention can provide systems, methods, and an apparatus for converting direct current (DC) power to alternating current (AC) power. According to one embodiment, a system for converting DC power to AC power can be provided. The system can include a DC power source electrically coupled to a DC-to-DC converter. The DC power source can be associated with a first ground, and the DC-to-DC converter can be operable to isolate the power provided by the DC power source from the first ground. The DC-to-DC converter can be further operable to condition the DC power and to provide the conditioned DC power to an inverter. The inverter can receive the conditioned DC power and can convert the conditioned DC power to AC power. The AC power can be associated with a second ground and can be provided to at least one load electrically coupled to the inverter."
"12/322,390","(San Diego, CA)",CA,USA,"Apparatuses, methods, and systems directed to an integrated solar electric power generation system. Some embodiments of the present invention comprise one or more integrated photovoltaic solar panels each incorporating one or more solar modules which convert Sun light energy to DC electric power and one or more micro inverters which convert DC power received from the solar modules to produce AC power. The integrated solar panel provides connections that can be easily connected to additional integrated photovoltaic solar panels. Other embodiments of the present invention can be used to connect multiple integrated solar panels through an AC bus to which an AC load center is connected and provides power to the application electrical power loads and/or a utility grid. Yet other embodiments of the present invention comprise one or more integrated solar panels that are connected through one or more local AC buses. The local AC buses are then connected through a main bus to an AC load center that provides power to the application electrical power loads and/or a utility grid."
"12/581,793","Fort Collins, CO",CO,USA,"A photovoltaic system, method and apparatus are disclosed. In an exemplary embodiment, the system includes a power converter configured to convert power from one form to another form, and an interface portion adapted to couple to the power converter, a first photovoltaic array, a second photovoltaic array, and a third photovoltaic array. In variations, the interface portion is configured to modulate an application of a voltage from the first photovoltaic array to the second and third photovoltaic arrays so as to adjust a voltage applied from the three photovoltaic arrays to the power converter."
12/434641,"(Maple Glen, PA)",PA,USA,Solar photovoltaic power is collected in a multiple nodal arrangement where the DC output voltage of each node is held constant while the DC current is allowed to vary based upon the maximum power point of the solar cells making up the solar power collectors in each node. The output of each solar power collection node is regulated by a node-isolated step-down current regulator that maintains a constant DC current output while the DC output voltage is allowed to vary. The outputs of all node-isolated step-down current regulators are connected together in series and fed to a plurality of regulated current source inverters that each convert input DC power into a three phase AC output. The AC outputs of the regulated current source inverters are connected to a phase shifting transformation network that supplies three phase electric power to a conventional AC electrical transmission system.
"12/722,027","(Mendham, NJ)",NJ,USA,A DC to AC inverter used in a solar cell power system can include an improved structure for cooling itself and increasing power output.
"12/733,391",(Marchtrenk),,Austria,"The invention relates to a method for recognition of the theft of at least one solar module (5) on a photovoltaic unit with an inverter (1) an intermediate circuit (3), a DC-AC converter (4), at least one solar module (5) connected via connector lines (19) and a control device (8). A signal unit (19) which can be connected to the connector lines (9, 10), for generating and transmitting an electrical signal and a device for measuring and analyzing the signal received from the at least one solar module (5) are provided such that conclusions can be drawn about the theft of a solar module (5) from the received signal. According to the invention, reliable recognition of theft of a solar module (5) can be achieved by designing the signal unit (19) for generating varying electrical signals."
"12/663,499",(Arezzo),,Italy,"The system provides for one or more photovoltaic panels (3) or other energy sources, connected to a series of inverters (5) in parallel, the outputs of which are connected to a load (Z) and/or to an electricity distribution grid (7). One of the inverters operates as master unit and generates a power control signal in order to track the maximum power point that can be obtained from the panels (3). The other inverters operate as slave units. The control is performed so that all the inverters absorb a variable quantity of power according to the fluctuations in the power available at the output of the photovoltaic panels (3) or other source subject to fluctuations."
"12/788,066","(Beit Aharon, IL)",,Israel,"A system for generation of electrical power including an inverter connected to a photovoltaic source including a theft prevention and detection feature. A first memory is permanently attached to the photovoltaic source. The first memory is configured to store a first code. A second memory is attached to the inverter. The second memory configured to store a second code. During manufacture or installation of the system, the first code is stored in the first memory attached to the photovoltaic source. The second code based on the first code is stored in the second memory. Prior to operation of the inverter, the first code is compared to the second code and based on the comparison; the generation of the electrical power is enabled or disabled."
"13/061,266","Michigan Center, MI",MI,USA,A solar module includes a photovoltaic device that is partially encapsulated on a front side by a laminate layer. A front substrate is located over the laminate layer. The photovoltaic device is also at least partially encapsulated on a back side by a pressure sensitive adhesive layer. The adhesive layer acts as an encapsulant to protect the photovoltaic device as well as acts as an adhesive for attachment to a substrate.
"12/850,257",Dresden,USA,USA,"A mounting support for mounting at least one photovoltaic module having a glass pane on a top side of an, in particular, uneven roof panel includes an elongated strip which can be rolled up and/or unrolled in a roll-up/unroll direction. At least two attachment means for the photovoltaic module are disposed on the strip with a modular dimension. The bottom side of the support is provided in the region of the attachment means with a protruding padding to compensate for uneven roof areas. The top side of the attachment means is provided with a supporting location or surface for edges of the photovoltaic module. The mounting support can be packaged as a roll and attached in a simple and effective manner on uneven and rough roof shingles."
"13/148,726",Tarnow,,Poland,"The present disclosure relates to a solution enabling to lead out from the front of the photovoltaic module poles (+, −) of the electric wiring of the module's circuit by the use of glass applied in photovoltaics, with holes going through (1, 12) through the front (4) and the rear (3), as well as proper connectors (plugs) (8, 13) which enable to mount the wiring (15). Owing to that, it is possible to introduce a facilitated way of connecting modules by using short wires without connectors, which diminishes the losses of power caused by the earlier solution."
"13/091,960","Richmond, CA",CA,USA,"Rail system and method for a photovoltaic array. The system includes at least one modular rail in a first direction. The modular rail includes a first vehicle support surface along the first direction and a first mounting surface along the first direction. The first vehicle support surface is configured to support at least a first vehicle moving in the first direction, and the first mounting surface is configured to support one or more photovoltaic modules mounted on the first mounting surface."
"13/193,339","(Saratoga, CA)",CA,USA,"An integrated module frame and racking system for a solar panel is disclosed. The solar panel comprises a plurality of solar modules and a plurality of splices for coupling the plurality of solar modules together. The plurality of splices provide a way to make the connected modules mechanically rigid both during transport to the roof and after mounting for the lifetime of the system, provide wiring connections between modules, provide an electrical grounding path for the modules, provide a way to add modules to the panel, and provide a way to remove or change a defective module. Connector sockets are provided on the sides of the modules to simplify the electrical assembly of modules when the modules are connected together with splices."
"12/549,339","Carlsbad, CA",USA,USA,"A mounting assembly is described. The mounting assembly includes: (a) a pipe having a first threaded end and a second threaded end; (b) a base component having a base portion and a threaded connecting portion; (c) a top component having a top portion and a threaded portion, the top component being capable of supporting a photovoltaic panel thereon; and (d) wherein the first threaded end of the pipe and the threaded connecting portion of the base component include threads such that the first threaded end rotatably engages in a first direction with the threaded connecting portion, and the second threaded end of the pipe and the threaded portion of the top component include threads such that the first threaded end rotatably engages in a second direction with the threaded portion of the top component, the first direction is opposite to the second direction, and the first threaded end and the second threaded end are substantially cylindrical."
"12/943,360","Upper Montclair, NJ",NJ,USA,"The present application provides a solar panel system. The solar panel system may include an aluminum outer frame, one or more photovoltaic panels positioned within the aluminum outer frame, and an adjustable support system connected to the aluminum outer frame such that the aluminum outer frame with the one or more photovoltaic panels includes a number of tilt angles."
"12/847,981",Hamburg,,Germany,"The present invention relates to a mounting system (1) for mounting one or more solar panels (P). The mounting system (1) comprises: a plurality of elongate bearing members (10) adapted to be arranged spaced apart and substantially parallel to one another on a rooftop surface, and in particular on an outer sealing membrane (S) of the rooftop, and a plurality of fastening straps (20, 20') for fastening the bearing members (10) to the rooftop surface. Each of the bearing members (10) is adapted for mounting a solar panel (P) or a support frame (F) of a solar panel thereon, and each of the fastening straps (20) is adapted to engage one or more of the bearing members (10) and includes a securing region (21) for securing the strap to the rooftop surface. In this regard, each of the fastening straps (20, 20') is arranged, in use, to extend from one of the bearing members (10), preferably such that the securing region (21) of each fastening strap (20, 20') is outside or beyond a vertical projection of the respective bearing member (10) on the rooftop surface."
"13/091,434","Huntersville, NC",NC,USA,"A solar panel mounting assembly including a bracket having a base, a central member extending from the base defining a channel opening in a direction away from the base, and first and second coplanar rails carried on the central member and spaced apart from the base, and a locking cap that lockingly engages within the channel including first and second spaced legs and a head that overhangs a portion of each of the first and second rails. A solar panel mounting system including a solar panel, bracket and locking cap."
"13/084,922","Huntersville, NC",NC,USA,"A solar panel mounting bracket having a pipe clamp portion defining a channel between spaced legs configured to clamp around a supporting pipe, a flange clamp extending from the pipe clamp portion configured to clamp a flange of a solar panel to the bracket. A solar panel mounting system including a bracket having a pipe clamp portion defining a channel between spaced legs and a flange clamp extending from the pipe clamp portion, a solar panel having a flange on its frame, and a pipe positioned within the channel of the pipe clamp portion."
"12/908,055","Midland, MI",USA,USA,"The present invention is premised upon a photovoltaic device suitable for directly mounting on a structure. The device includes an active portion including a photovoltaic cell assembly having a top surface portion that allows transmission of light energy to a photoactive portion of the photovoltaic device for conversion into electrical energy and a bottom surface having a bottom bonding zone; and an inactive portion immediately adjacent to and connected to the active portion, the inactive portion having a region for receiving a fastener to connect the device to the structure and having on a top surface, a top bonding zone; wherein one of the top and bottom bonding zones comprises a first bonding element and the other comprises a second bonding element, the second bonding element designed to interact with the first bonding element on a vertically overlapped adjacent photovoltaic device to bond the device to such adjacent device or to the structure."
"12/944,725",Hong Kong,China,China,"A junction box and a photovoltaic module having a junction box are described. The junction box includes an upper cover having an upper extending wing, a lower cover having a lower extending wing, and a sealant applying thereon to glue the junction box to a solar panel. The upper cover and the lower cover form a U-shaped clamp to clamp the solar panel. The junction box can be firmly fixed on the solar panel with a fixing member or protrusions coupling to trenches formed on the solar panel."
"12/818,504","Wilmington, DE",DE,USA,"The present invention provides a building-integrated solar-panel roof element, such as a photovoltaic (BIPV) roof element, adapted to be fitted with a solar panel and integrated in a pitched roof, as well as such a building-integrated roof element fitted with a photovoltaic or solar thermal panel, and an array of these solar energy roof elements mounted on a pitched roof."
"12/791,580","Albuquerque, NM",NM,USA,Methods and devices for assembling a terrestrial solar tracking photovoltaic array. The methods may include securing a torque tube to an alignment fixture by positioning a flange at an end of the torque tube over a shelf on the alignment fixture and positioning a section of the torque tube inward from the flange into a receptacle on the shelf of the alignment fixture. The method may include aligning and mounting a mount to the torque tube at a point along the torque tube inward from the end of the torque tube. The method may include aligning and mounting a solar cell module to the mount with the solar cell module including an array of lenses positioned over a set of corresponding receivers that include one or more III-V compound semiconductor solar cells. The method may include removing the torque tube from the alignment fixture after the solar cell module is mounted to the mount. The method may include aligning and mounting the torque tube to an end of a longitudinal support with the torque tube being coaxial with the longitudinal support and the solar cell module being able to rotate with the torque tube about a first axis that extends through the torque tube and the longitudinal support and a second axis perpendicular to the first axis.
"12/914,599","Poway, CA",CA,USA,"A solar collector structural support system that affixes to a mounting surface without penetrating the mounting surface is disclosed. The invention in the preferred embodiment includes a base assembly comprising: a plurality of leg members, a center junction elements configured to receive (a) the proximal end of each of the plurality of leg members and (b) a support member configured to securely uphold at least one of the one or more one solar collectors, and at least one footing adapted to frictionally engage the mounting surface. Multiple base assemblies may be interconnected using peripheral junction elements to form arrays of solar collectors of arbitrarily large size. The peripheral junction element is configured to couple the leg members of multiple base assemblies. When connected with the present invention, a plurality of solar concentrators form an array with greater structural integrity and less susceptibility."
"13/138,413",Pettenbach,Austria,Austria,"The invention relates to a mounting (6) for a dc-ac converter (3) in a photovoltaic system (1), the mounting being designed to detachably accommodate the converter (3). The converter (3) can be connected to at least one solar module (2) and an alternating current supply (4) via at least one connection cable (5). The invention also relates to a method for fitting a dc-ac converter (3) to a mounting (6) of this type. To allow the simple and rapid fitting of the dc-ac converter (3), a first part (8) of a connector (7) for connecting the connection cable (5) of the dc-ac converter (3) and also a device (9) for guiding the converter are provided on the mounting (6), the guide device (9) being designed to automatically bring the first part (8) of the connector (7) into contact with a second part (10) of the connector (7) that is located on the dc-ac converter (3)."
"12/713,894",Publicly Traded,Solar electronics and power management; inverter manufacturer,USA,"A photovoltaic framed module array apparatus for mounting a first framed photovoltaic (PV) module and a second framed PV module is provided. The photovoltaic framed module array apparatus comprises a first rail. The first rail includes an insert slot for accommodating an insert edge of the first framed PV module, and a capture slot for accommodating a capture edge of the second framed PV module. The capture slot is positioned substantively parallel to the insert slot."
"12/612,170","Schenectady, NY",NY,USA,"A system for grounding photovoltaic (PV) modules, comprising a frame for supporting PV modules, a support structure, and a viscous grounding material disposed between the frame and the support structure."
"12/950,888",(Singapore),,Singapore,This invention generally relates to an integrated photovoltaic roof assembly for constructing a building integrated photovoltaic system commonly known as BIPV. The invention enables the photovoltaic panels to serve as a water proof envelop of a building while generating electricity from the sun. The photovoltaic roof assembly consists of a plurality of solar panels fitted to a lattice mounting structure comprises of perpendicularly interconnected profiles with flushed surfaces and built-in gutters. There are few components required and no restriction on the gradient of the roof. Neither skilled labor nor special tool such as welding is required for installing the integrated photovoltaic roof assembly.
"13/108,771",Schaan,,Liechtenstein,"A mounting foot for solar modules is disclosed. The mounting foot includes a base body having at least one stand space with which the mounting foot can be supported on a substrate, an upper support connected to the base body for a first inclined modular panel and a lower support connected to the base body for a second inclined modular panel not coplanar with the first modular panel. The upper support is at a greater distance from a plane spanned by the stand space than is the lower support. Also disclosed is a mounting system having a plurality of such mounting feet and a mounting method."
"13/052,905","Pontiac, MI",MI,USA,"A frame system is disclosed for supporting photovoltaic (PV) panels on a support surface. The frame system may make use of a plurality of frame rails, with each frame rail forming a single piece component having a channel formed therein. Each frame rail may have a first portion and a second portion extending non-parallel to the first portion. The system may also include a plurality of ballast trays for securing to the frame rails. Each ballast tray may have a floor portion being of dimensions adapted to support a predetermined ballast weight thereon, and a connecting bracket secured to the floor portion. The connecting bracket may define a plurality of locations thereon at which end portions of a pair of the frame rails may be connected to the connecting bracket. The connecting bracket enables a degree of adjustable spacing to be provided between adjacent rows of frame rails connected to the connecting bracket."
"12/674,837",Berlin,,Germany,"The invention relates to a mounting device for solar wafers (2), comprising at least one comb-like holder (1) having an elongated web (3), on which along the longitudinal extension thereof a plurality of comb elements (4) arranged at equal distances from each other are provided, wherein between the surfaces of neighboring comb elements (4) facing each other at least one recess (5 or 6) is formed, which comprises a contact surface (7) and a guiding surface (8) for the solar wafer (2) to be inserted into the recess (5 or 6). For the secure holding and mounting of the solar wafer in the mounting device, a mounting gap (9) is provided between the neighboring comb elements (4) of the elongated web (3) of the at least one comb-like holder (1), wherein the outer contour (u.sub.S) of said gap comprises the contact surface (7) and the guiding surface (8), having an arbitrary width (b.sub.H) of two recesses (5 and 6) that are offset from each other, the depths (t.sub.1) or (t.sub.2) thereof being smaller than the total depth (t.sub.ges) of each comb element (4), wherein the depth (t.sub.1) and the depth (t.sub.2) together form the total depth (t.sub.ges) of each comb element (4), and the outer contour (u.sub.A1 or u.sub.A2) of the recesses (5 or 6) comprises a groove (10) having a slanted surface section (11) on the web side that is located in a plane (12) running in an inclined manner to the plane (13) of the support surface (7) of the outer contour (u.sub.S) of the mounting gap (9) such that when the bottom edge (21) of the solar wafer (2) and the slanted surface section (11) of the groove (10) of the outer contour (u.sub.A1 or u.sub.A2) become engaged it is glidingly displaced into a predetermined position due to gravity. In said position, upon rotating the comb-like holder (1) about a predetermined acute angle (.phi.) to the vertical line on the support surface (7) of the outer contour (u.sub.S) of the mounting gap (9), the solar wafer (2) is brought with the surface (13) thereof facing the support surface (7) in planar contact with the support surface (7). At the same time, a tolerance (14) between the surface (22) of the solar wafer (2) facing away from the support surface (7) and the guiding surface (8) of the outer contour (u.sub.S) of the mounting gap (9) extending parallel to the support surface (7) is provided in said position."
"12/993,003",Nunawading,Australia,Australia,"A photovoltaic module mounting system having a rack structure, which includes a mounting rack structure having a rail (5) and two clamps (6) for holding a photovoltaic module (7) by a bolt (3) extending from a press plate (4) on an outer side of the module (7) to one of the clamps (6) mounted in an upper input space (51A) in the rail (5). Entrances (50A and 50B) are provided relatively for each of the two input spaces (51A and 51B) each providing a space to input one of the at least two clamps (6), which are mutual perpendicular. The longitudinal input space (51A) in the upper section of the substantially H shape rail is used to hold the clamp (6) to fix the photovoltaic module (7). The lateral input space (51B) is used to hold the clamp (6) to fix the rail (5) to the pre-location. It has an excellent function on lateral and longitudinal location. And the structure is simple, compact, efficient, adaptable and saves on material."
"13/094,924",Ichtershausen,,Germany,A method for mounting photovoltaic modules includes calculating a structural load of at least one photovoltaic module based on an expected mechanical load so as to determine optimal attachment locations on the at least one photovoltaic module for attachment elements. The attachment elements are disposed at the determined attachment locations so that the attachment elements extend partially over a section of the at least one photovoltaic module. The at least one photovoltaic module is attached to the substructure via the attachment elements.
"13/060,418",Frankfurt ,,Germany,"The present invention relates to a thin film solar cell, in particular in strip-like farm, a photovoltaic string assembly comprising at least two solar cells according to the invention, a method of manufacturing a solar cell according to the Invention, a method of electrically connecting at least two solar cells according to the invention and a method of producing a photovoltaic string assembly comprising the solar cells of the invention."
"12/911,097",Moriguchi-shi,Japan,Japan,"To provide an installation method for installing a photovoltaic module comprising a photovoltaic module, a support structure for supporting the photovoltaic module mounted thereon, a fixing member for fixing the photovoltaic module to the support structure; and a damper placed between a rear surface of the photovoltaic module and a surface of the support structure when the photovoltaic module is fixed to the support structure, using the fixing member."
"12/997,267",Kirchdorf,,Germany,A mounting system for photovoltaic modules includes at least two profile-shaped cross rails arranged parallel to each other and configured to hold several PV modules. Each cross rail includes plane supporting surfaces. The PV module is mounted by placing it onto the at least two cross rails so that the at least two holders lay flat on the plane supporting surfaces of the at least two cross rails. The PV module is then moved in a joining direction perpendicular to the cross rails while lying on the plane supporting surfaces so that either a recess engages with an integrated protrusion or a protrusion engages with an integrated recess. A retaining safety device is disposed between at least one cross rail and its corresponding holder and is configured to counteract a move against the joining direction.
"13/143,586",Mainz,,Germany,"A power supply system (SYS) and a photovoltaic device (PVE) intended therefor and comprising a plurality of DC voltage-generating photovoltaic modules (PVM) are proposed, wherein the photovoltaic modules (PVM) for generating a DC voltage (Udc*) exceeding the withstand voltage or dialectric strength (Umodmax) of the photovoltaic modules (PVM) and suitable for the high-voltage DC transmission are connected in parallel or in series to one another, wherein the power supply system (SYS) comprises a converter substation (UFS) that can be connected to a power supply network (SVN) installed for users, and includes a high-voltage DC transmission power line (HGUE) so as to transmit in the high voltage range the DC voltage (Udc*) generated by the photovoltaic device (PVE) to the converter substation (UFS)."
"13/089,564",Bielefeld,,Germany,"A mounting system (1) for solar modules (6) having base part (11) on which a frame (2) is supported to which one or more plate-shaped solar modules (6) are held, and having an anchor (13, 35) capable of being attached to a wall of a building structure and which supports the frame (2) in an upper region, wherein the base part (11) is pivotable about a horizontal axis (10). Further, the invention relates to a method for installing a solar system."
"13/089,551",Bielefeld,,Germany,"  Mounting system (1) for solar modules (6), having a substructure (7, 9, 11) on which a frame (2) is supported on which one or more plate-shaped solar modules (6) are held, and having an anchor (13, 35) that can be affixed to a building structure and supports the frame (2) in an upper region, wherein a retainer part (20, 50'') is provided at the anchor (13, 35) in order to fix the frame (2) and being adjustable to alter the inclination relative to the anchor (13, 35) by at least one axis. "
"13/089,575",Bielefeld,,Germany,"Mounting system for solar modules (6) having a frame (2) on which one or more plate-shaped solar modules (6) are held, wherein the frame (2) is supported on a substructure (7, 9, 11) that is fixed to a subsurface, characterized in that an anchor (13, 35) is provided that can be affixed to a building structure (17) and supports the frame (2) in an upper region, the frame (2) being slidably positioned relative to the anchor (13, 35)."
"12/919,841","Philadelphia, PA",USA,USA,"A photovoltaic roofing tile has a substrate, a photovoltaic laminate positioned over the substrate, and a fire suppression material arranged proximate a first end of the substrate. A plurality the photovoltaic roofing tiles are arranged on a roof deck in an overlapping relationship."
"13/155,515",Berlin,,Germany,"A supporting plate for mounting a rectangular flat solar module on a flat substrate includes a front edge, a rear edge and a first and a second side edge. At least three parallel trapezoidal profiles are evenly spaced on the supporting plate with respect to each other. The trapezoidal profiles extend continuously from the front edge to the rear edge with a first and a second of the trapezoidal profiles extending respectively along the side edges and a third of the trapezoidal profiles extending centrally on the supporting plate such that the front edge, the rear edge and the side edges enclose a rectangular area that corresponds to a rectangular area of the flat solar module. Each of the trapezoidal profiles include an upper side and continuously increase in height from the front edge to the rear edge so as to form, by the upper sides, an inclined direct bearing surface for the flat solar module. Intermediate areas between the trapezoidal profiles are configured as an accommodating area for a fixed weighting product and as a direct stand area of the supporting plate on the flat substrate, the stand area being between 2 and 3 times as large as the bearing surface."
"12/895,652","San Jose, CA",CA,USA,"A replaceable building-integrated photovoltaic (BIPV) module system for mounting as roofing structures on a building is disclosed. The BIPV module system comprises a module and engagement means coupled to the building, the engagement means adapted to couple to the coupling means to releaseably couple the module to the building. The module comprises a photovoltaic laminate and a frame surrounding substantially entirely the perimeter of the photovoltaic laminate, the frame comprising coupling means."
"12/732,649","San Jose, CA",CA,USA,"An assembly which is lightweight includes an interconnected array of PV modules, where each PV modules is defined in part by a module outer perimeter portion. This array is defined in part by an outer perimeter portion including an upper edge portion, side edge portions, and a lower edge portion. The array is secured to a sloped roof along at least one of the upper or lower edge portion of the array. The assembly further includes interlocking features along the module outer perimeter portion which distribute uplift forces to adjacent PV modules. Additionally included is at least one wind deflector located along the lower edge of the array and non-penetrating base feet disposed on the sloped roof supporting at least a portion of the array."
