pat_id, title, USPA#, kind_code, date, serial#, series_code, field_date, us_class, pub_class, int_class, assignee, city, state
pat93, DISPENSER WITH OPTICAL KEYING SYSTEM, 20130020351, A1, January 24  2013, 517748, 13, June 14  2012, 222/23 ; 222/181.3; 222/325, 222/23 ; 222/325; 222/181.3, B65D 83/00 20060101 B65D083/00, , , 
pat94, RACK ASSEMBLY FOR MOUNTING SOLAR MODULES, 20130020267, A1, January 24  2013, 566935, 13, August 3  2012, 211/41.1, 211/41.1, F24J 2/52 20060101 F24J002/52, , , 
pat95, COOLING SHEET FOR PHOTOVOLTAIC MODULES  METHOD OF MANUFACTURING THE SAME AND PHOTOVOLTAIC MODULES INCLUDING THE SAME, 20130019946, A1, January 24  2013, 527062, 13, June 19  2012, 136/259 ; 427/74, 136/259 ; 427/74, H01L 31/024 20060101 H01L031/024; H01L 31/18 20060101 H01L031/18, lg chem  ltd., seoul, kr
pat96, Installation System for Photovoltaic Modules, 20130019925, A1, January 24  2013, 553795, 13, July 19  2012, 136/251 ; 29/890.033, 136/251 ; 29/890.033, H01L 31/048 20060101 H01L031/048; H01L 31/18 20060101 H01L031/18, brittmore group llc, san jose, ca
pat97, FIRE RESISTANT PV SHINGLE ASSEMBLY, 20130019922, A1, January 24  2013, 631788, 13, September 28  2012, 136/246, 136/246, H01L 31/052 20060101 H01L031/052, sunpower corporation, san jose, ca
pat98, STOW STRATEGY FOR A SOLAR PANEL ARRAY, 20130019921, A1, January 24  2013, 626488, 13, September 25  2012, 136/246, 136/246, H01L 31/042 20060101 H01L031/042, thompson technology industries  inc., novato, ca
pat99, COMBINATION SOLAR CELL SUN SENSOR FOR DIRECT ALIGNMENT OF TRACKERS AND CLOSED-LOOP TRACKING, 20130019920, A1, January 24  2013, 186369, 13, July 19  2011, 136/246 ; 250/208.2, 136/246 ; 250/208.2, H01L 31/052 20060101 H01L031/052; G01J 1/42 20060101 G01J001/42, amonix  inc., seal beach, ca
pat100, NOZZLE ARRANGEMENT AND CVD-REACTOR, 20130019802, A1, January 24  2013, 334160, 13, December 22  2011, 118/724 ; 118/715; 239/533.1, 118/724 ; 239/533.1; 118/715, B05B 1/34 20060101 B05B001/34; C23C 16/455 20060101 C23C016/455, , , 
pat101, POLYMERIC PRECURSORS FOR CIS AND CIGS PHOTOVOLTAICS, 20130019777, A1, January 24  2013, 631856, 13, September 28  2012, 106/31.13 ; 556/113, 106/31.13 ; 556/113, C07F 5/00 20060101 C07F005/00; C09D 11/00 20060101 C09D011/00, precursor energetics  inc., santa clara, ca
pat103, AUXILIARY POWERED NEGATIVE PRESSURE WOUND THERAPY APPARATUSES AND METHODS, 20130018338, A1, January 17  2013, 615319, 13, September 13  2012, 604/319, 604/319, A61M 1/0023 20130101; A61M 1/0066 20130101; A61M 1/0088 20130101; A61M 2001/0068 20130101; A61M 2205/073 20130101; A61M 2205/16 20130101, bluesky medical group  inc., memphis, tn
pat104, DEPOSITED MICROARCHITECTURED BATTERY AND MANUFACTURING METHOD, 20130017433, A1, January 17  2013, 528055, 13, June 20  2012, 429/149 ; 429/209; 429/219; 429/221; 429/223; 429/224; 429/229; 429/231.8; 429/231.95; 429/331, 429/149 ; 429/209; 429/229; 429/231.8; 429/231.95; 429/219; 429/224; 429/221; 429/223; 429/331, H01M 2/1061 20130101; H01M 4/13 20130101; H01M 6/40 20130101; H01M 10/0436 20130101; H01M 10/052 20130101; H01M 10/0525 20130101; Y02E 60/122 20130101, the regents of the university of michigan, ann arbor, mi
pat105, Method and Device for Controlling a Configurable Power Supply, 20130016544, A1, January 17  2013, 407305, 13, February 28  2012, 363/101 ; 363/131; 363/132, 363/101 ; 363/131; 363/132, H02M 7/00 20060101 H02M007/00; H02M 7/5387 20070101 H02M007/5387; H02M 7/537 20060101 H02M007/537, , , 
pat106, ILLUMINATED NOVELTY TOPPER, 20130016501, A1, January 17  2013, 179998, 13, July 11  2011, 362/183 ; 362/190, 362/183 ; 362/190, F21L 4/08 20060101 F21L004/08; F21L 4/00 20060101 F21L004/00, , , 
pat107, PACKAGE FOR LIGHT EMITTING AND RECEIVING DEVICES, 20130016494, A1, January 17  2013, 515620, 13, January 10  2011, 362/84 ; 362/235; 362/249.01, 362/84 ; 362/249.01; 362/235, F21Y 2105/001 20130101; H01L 25/0753 20130101; H01L 33/50 20130101; H01L 33/54 20130101; H01L 33/60 20130101; H01L 33/62 20130101; H01L 2924/09701 20130101, , , 
pat108, SOLAR MODULE INTEGRATION SYSTEM WITH THERMAL COMPENSATION, 20130015303, A1, January 17  2013, 619201, 13, September 14  2012, 248/176.1 ; 248/188.8; 29/890.033, 248/176.1 ; 29/890.033; 248/188.8, F24J 2/52 20060101 F24J002/52; F16M 11/00 20060101 F16M011/00; H01L 31/18 20060101 H01L031/18, , , 
pat109, System for Mounting Objects to Polymeric Membranes, 20130014892, A1, January 17  2013, 624003, 13, September 21  2012, 156/306.6, 156/306.6, E04D 13/1407 20130101; F24J 2/5245 20130101; F24J 2002/5294 20130101; H01L 31/0482 20130101; Y02E 10/47 20130101, , , 
pat110, PHOTOVOLTAIC MODULE, 20130014821, A1, January 17  2013, 182447, 13, July 14  2011, 136/259, 136/259, H01L 31/0203 20060101 H01L031/0203, du pont apollo limited, hong kong, hk
pat111, SOLAR CELL MODULE SUPPORT STRUCTURE  METHOD FOR INSTALLING THE SUPPORT STRUCTURE  AND SOLAR PHOTOVOLTAIC SYSTEM USING THE SUPPORT STRUCTURE, 20130014809, A1, January 17  2013, 635477, 13, April 12  2011, 136/251 ; 211/41.1; 29/890.033, 136/251 ; 29/890.033; 211/41.1, F24J 2/5205 20130101; F24J 2/5211 20130101; F24J 2/526 20130101; F24J 2002/5281 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/50 20130101, sharp kabushiki kaisha, osaka-shi  osaka, jp
pat112, PHOTOVOLTAIC MODULES AND METHODS FOR MAKING AND USING THE SAME, 20130014808, A1, January 17  2013, 542878, 13, July 6  2012, 136/251 ; 257/E31.117; 438/66, 136/251 ; 438/66; 257/E31.117, H01L 31/048 20060101 H01L031/048; H01L 31/18 20060101 H01L031/18, sabic innovative plastics ip b.v., bergen op zoom, nl
pat113, WAFER LEVEL INTERCONNECTION OF INVERTED METAMORPHIC MULTIJUNCTION SOLAR CELLS, 20130014803, A1, January 17  2013, 560663, 13, July 27  2012, 136/244 ; 257/E31.019; 438/73, 136/244 ; 438/73; 257/E31.019, H01L 27/1423 20130101; H01L 31/022425 20130101; H01L 31/05 20130101; H01L 31/06875 20130101; H01L 31/078 20130101; H01L 31/1892 20130101; Y02E 10/52 20130101, emcore solar power  inc., albuquerque, nm
pat114, SOLAR CELL AND SOLAR CELL ASSEMBLY, 20130014802, A1, January 17  2013, 544469, 13, July 9  2012, 136/244 ; 136/255; 257/E31.11; 438/67, 136/244 ; 136/255; 438/67; 257/E31.11, H01L 31/022425 20130101; H01L 31/05 20130101; H01L 31/0687 20130101; H01L 31/18 20130101, astrium gmbh, taufkirchen, de
pat116, SOLAR ROOFING SYSTEM, 20130014455, A1, January 17  2013, 183230, 13, July 14  2011, 52/173.3 ; 136/244; 363/13, 52/173.3 ; 136/244; 363/13, E04D 13/18 20060101 E04D013/18; H02M 7/02 20060101 H02M007/02; H01L 31/042 20060101 H01L031/042, owens corning intellectual capital  llc, toledo, oh
pat117, SELF-CONTAINED STRUCTURE CONFIGURABLE AS A SHIPPING CONTAINER AND AS A DWELLING, 20130014450, A1, January 17  2013, 622697, 13, September 19  2012, 52/11 ; 52/745.2; 52/79.5, 52/11 ; 52/79.5; 52/745.2, E04B 1/34331 20130101; E04B 1/34869 20130101; E04B 1/35 20130101; E04H 1/1205 20130101; E04H 2001/1283 20130101, , , 
pat118, APPARATUS AND METHOD FOR CALCULATING AIMING POINT INFORMATION, 20130014421, A1, January 17  2013, 366780, 13, February 6  2012, 42/122 ; 235/404; 42/130, 42/122 ; 42/130; 235/404, F41G 1/38 20130101; F41G 1/473 20130101; F41G 3/06 20130101; F41G 3/08 20130101; G02B 23/14 20130101; G02B 27/32 20130101, horus vision llc, san bruno, ca
pat119, PHOTOVOLTAIC AC INVERTER MOUNT AND INTERCONNECT, 20130012061, A1, January 10  2013, 619203, 13, September 14  2012, 439/535, 439/535, H01L 31/0428 20130101; H02J 3/382 20130101; H02M 7/003 20130101; H02M 7/493 20130101; Y02B 10/14 20130101; Y02E 10/56 20130101, , , 
pat120, JUNCTION BOX IMPROVED LOCKING PORTION, 20130012060, A1, January 10  2013, 542648, 13, July 5  2012, 439/535, 439/535, H01R 13/46 20060101 H01R013/46, , , 
pat121, JUNCTION BOX EASY TO REMOVE AND MAINTAIN, 20130012059, A1, January 10  2013, 542643, 13, July 5  2012, 439/535, 439/535, H01R 13/66 20060101 H01R013/66, , , 
pat122, JUNCTION BOX WITH IMPROVED HEAT DISSIPATION, 20130012058, A1, January 10  2013, 542642, 13, July 5  2012, 439/535, 439/535, H01R 13/66 20060101 H01R013/66, , , 
pat123, PORTABLE HIGH GAIN FLUORESCENCE DETECTION SYSTEM, 20130011912, A1, January 10  2013, 536592, 13, June 28  2012, 435/287.2 ; 422/82.08, 435/287.2 ; 422/82.08, G01N 21/645 20130101; G01N 21/6452 20130101; G01N 2201/0245 20130101, , , 
pat124, Device and Method For Buffer-Storing A Multiplicity of Wafer-Type Workpieces, 20130011227, A1, January 10  2013, 530358, 13, June 22  2012, 414/277 ; 414/806; 414/807, 414/277 ; 414/807; 414/806, B65G 1/04 20060101 B65G001/04; H01L 21/677 20060101 H01L021/677, , , 
pat125, UNIVERSAL END CLAMP, 20130011187, A1, January 10  2013, 179278, 13, July 8  2011, 403/287, 403/287, F16B 2/12 20060101 F16B002/12; F16B 7/04 20060101 F16B007/04, , , 
pat126, LIGHT GUIDE DEVICE HAVING MULTI CHANNELS, 20130011097, A1, January 10  2013, 261439, 13, November 10  2010, 385/31 ; 385/132, 385/31 ; 385/132, F24J 2/067 20130101; G02B 6/4214 20130101; G02B 6/4298 20130101, , , 
pat128, CONVERTERS AND INVERTERS FOR PHOTOVOLTAIC POWER SYSTEMS, 20130010500, A1, January 10  2013, 618709, 13, September 14  2012, 363/13, 363/13, H02J 1/10 20130101; H02J 1/102 20130101; H02J 3/38 20130101; H02M 3/156 20130101; H02M 7/17 20130101; H02M 2001/007 20130101, , , 
pat129, JUNCTION BOX, 20130010450, A1, January 10  2013, 542647, 13, July 5  2012, 361/826, 361/826, H02B 1/20 20060101 H02B001/20, , , 
pat130, Filter Systems Including Optical Analyte Sensors and Optical Readers, 20130010288, A1, January 10  2013, 634154, 13, March 29  2011, 356/213, 356/213, A62B 18/088 20130101; A62B 23/02 20130101; G01N 21/783 20130101; G01N 2021/3148 20130101; G01N 2021/7723 20130101, , , 
pat131, MOISTURE BARRIER, 20130009264, A1, January 10  2013, 579459, 13, February 17  2011, 257/433 ; 257/E21.24; 257/E31.117; 428/336; 428/421; 428/446; 428/480; 428/701; 428/702; 438/761, 257/433 ; 438/761; 428/421; 428/480; 428/702; 428/701; 428/336; 428/446; 257/E21.24; 257/E31.117, B32B 17/10018 20130101; B32B 2367/00 20130101; C08J 7/04 20130101; H01L 31/0481 20130101; H01L 31/0487 20130101, , , 
pat132, REACTOR METHOD OF MANUFACTURE FOR SAME, 20130008890, A1, January 10  2013, 636099, 13, March 17  2011, 219/647 ; 29/602.1, 219/647 ; 29/602.1, H01F 1/26 20130101; H01F 27/255 20130101; H01F 27/323 20130101; H01F 41/0246 20130101; H01F 41/122 20130101; H01F 2017/048 20130101, , , 
pat133, Photocatalytic Panel and System for Recovering Output Products Thereof, 20130008775, A1, January 10  2013, 176523, 13, July 5  2011, 204/157.15 ; 422/129; 422/162, 204/157.15 ; 422/129; 422/162, B01D 53/62 20130101; B01J 19/0053 20130101; B01J 19/127 20130101; B01J 19/2475 20130101; B01J 35/004 20130101; B01J 2219/00063 20130101; B01J 2219/00065 20130101; B01J 2219/0809 20130101; B01J 2219/0835 20130101; B01J 2219/0875 20130101; B01J 2219/0884 20130101; B01J 2219/0892 20130101; C07C 29/15 20130101, , , 
pat134, JUNCTION BOX WITH IMPROVED WATERPROOF SEAL, 20130008683, A1, January 10  2013, 542640, 13, July 5  2012, 174/58, 174/58, H01R 13/52 20060101 H01R013/52, , , 
pat135, INTEGRATED PHOTOVOLTAIC ROOFTOP MODULES, 20130008490, A1, January 10  2013, 480254, 13, May 24  2012, 136/251 ; 29/890.033, 136/251 ; 29/890.033, H01L 31/048 20060101 H01L031/048; H01L 31/18 20060101 H01L031/18, , , 
pat136, USE OF ROTATING PHOTOVOLTAIC CELLS AND ASSEMBLIES FOR CONCENTRATED AND NON-CONCENTRATED SOLAR SYSTEMS, 20130008488, A1, January 10  2013, 542056, 13, July 5  2012, 136/248 ; 136/246, 136/248 ; 136/246, H01L 31/052 20060101 H01L031/052; H01L 31/058 20060101 H01L031/058, , , 
pat137, Edge Mountable Electrical Connection Assembly, 20130008482, A1, January 10  2013, 589115, 13, August 18  2012, 136/244, 136/244, H01L 31/0485 20130101; H01L 31/05 20130101; Y02E 10/50 20130101, , , 
pat138, Solar Energy Substrate Aerodynamic Flaps, 20130008431, A1, January 10  2013, 176698, 13, July 5  2011, 126/601, 126/601, F24J 2/38 20060101 F24J002/38, , , 
pat139, Avalanche Control System and Method, 20130008281, A1, January 10  2013, 176723, 13, July 5  2011, 74/572.2, 74/572.2, F16C 15/00 20060101 F16C015/00, , , 
pat140, Secureable Concrete Storage Facility, 20130008105, A1, January 10  2013, 451534, 13, April 19  2012, 52/205 ; 52/223.7, 52/205 ; 52/223.7, E04H 9/10 20130101; E04H 2001/1283 20130101, , , 
pat141, STRUCTURAL OBJECT MOUNT  METHOD FOR INSTALLING THE MOUNT  AND SOLAR PHOTOVOLTAIC SYSTEM USING THE MOUNT, 20130008103, A1, January 10  2013, 636191, 13, March 25  2011, 52/173.3 ; 211/183; 211/41.1; 52/741.1, 52/173.3 ; 211/183; 52/741.1; 211/41.1, F24J 2/5232 20130101; F24J 2/526 20130101; F24J 2/5264 20130101; H01L 31/0422 20130101; Y02B 10/12 20130101; Y02E 10/50 20130101, , , 
pat142, DEVICE FOR FIXING PLATES OR PANELS TO A COVER  AND RESULTING COMPOSITE COVER, 20130008102, A1, January 10  2013, 579365, 13, February 15  2011, 52/173.3 ; 248/237, 52/173.3 ; 248/237, E04D 11/007 20130101; F24J 2/5205 20130101; F24J 2/5245 20130101; F24J 2/5264 20130101; F24J 2002/4669 20130101; F24J 2002/5284 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101, , , 
pat143, Photocatalytic Panel and System for Recovering Output Products Thereof, 20130008100, A1, January 10  2013, 176559, 13, July 5  2011, 52/173.1 ; 502/100; 502/150; 502/158; 502/163; 502/167; 502/300; 528/27, 52/173.1 ; 502/100; 502/167; 502/158; 502/163; 502/150; 502/300; 528/27, B01D 53/8671 20130101; B01J 31/069 20130101; B01J 35/004 20130101, , , 
pat144, Rocket Launch System and Supporting Apparatus, 20130007935, A1, January 10  2013, 577813, 13, February 10  2011, 2/2.13 ; 2/2.11; 244/159.3; 244/171.3; 244/33; 244/63, 2/2.13 ; 244/33; 244/159.3; 244/171.3; 244/63; 2/2.11, B64G 1/005 20130101; B64G 6/00 20130101; B64G 2001/643 20130101; F41F 3/06 20130101, , , 
pat145, Solar-Powered Apparatus for Wireless Network Control of an Array of Solar Tracking Devices and Systems Based Thereon, 20130006435, A1, January 3  2013, 175309, 13, July 1  2011, 700/295, 700/295, G05F 1/46 20060101 G05F001/46, , , 
pat146, SYSTEM WITH STABILIZED HEATSINK, 20130003313, A1, January 3  2013, 537242, 13, June 29  2012, 361/719 ; 361/718, 361/719 ; 361/718, H01L 23/3672 20130101; H01L 23/40 20130101, , , 
pat147, PACKAGE/HEATSINK SYSTEM FOR ELECTRONIC DEVICE, 20130003312, A1, January 3  2013, 537166, 13, June 29  2012, 361/719 ; 29/832, 361/719 ; 29/832, H01L 23/3672 20130101; H01L 23/40 20130101, , , 
pat148, SYSTEM WITH SHARED HEATSINK, 20130003311, A1, January 3  2013, 537812, 13, June 29  2012, 361/718 ; 29/428, 361/718 ; 29/428, H01L 23/36 20130101; H01L 23/3672 20130101; H01L 23/40 20130101, , , 
pat149, Solar Panel Racking System With Integrated Grounding Bar Rail, 20130003274, A1, January 3  2013, 614934, 13, September 13  2012, 361/679.01 ; 29/825, 361/679.01 ; 29/825, H01L 31/042 20130101; H01L 31/0422 20130101; H01R 4/64 20130101; H01R 4/66 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101, , , 
pat150, HELIOSTAT MIRROR WITH SUPPORTING RIB STRUCTURE, 20130003205, A1, January 3  2013, 172761, 13, June 29  2011, 359/853 ; 359/871, 359/853 ; 359/871, G02B 7/192 20060101 G02B007/192, , , 
pat151, MECHANICAL ENERGY HARVESTER, 20130002056, A1, January 3  2013, 336843, 13, December 23  2011, 310/26 ; 29/596, 310/26 ; 29/596, F03B 13/1885 20130101; F05B 2280/5008 20130101; H01L 41/125 20130101, , , 
pat152, Enclosure and Message System of Smart and Scalable Power Inverters, 20130002031, A1, January 3  2013, 537206, 13, June 29  2012, 307/82 ; 307/43, 307/82 ; 307/43, H02M 7/44 20060101 H02M007/44, , , 
pat153, Non-Planar Inorganic Optoelectronic Devices, 20130001731, A1, January 3  2013, 536003, 13, June 28  2012, 257/443 ; 257/E27.128; 257/E31.11; 438/64, 257/443 ; 438/64; 257/E31.11; 257/E27.128, H01L 31/18 20060101 H01L031/18; H01L 27/144 20060101 H01L027/144, , , 
pat154, SYSTEM FOR SELECTIVELY REVEALING INDICIA, 20130001254, A1, January 3  2013, 544684, 13, July 9  2012, 222/173 ; 349/16; 359/238; 359/265; 359/296, 222/173 ; 349/16; 359/296; 359/265; 359/238, G02F 1/1334 20130101; G02F 1/15 20130101; G02F 1/172 20130101; G09F 9/35 20130101, , , 
pat155, SOLAR BATTERY, 20130000727, A1, January 3  2013, 581027, 13, February 25  2011, 136/261 ; 257/E31.032; 438/57; 977/948, 136/261 ; 438/57; 977/948; 257/E31.032, H01L 31/0352 20130101; H01L 31/06 20130101; Y02E 10/50 20130101, , , 
pat156, ACTIVE BACKPLANE FOR THIN SILICON SOLAR CELLS, 20130000715, A1, January 3  2013, 433280, 13, March 28  2012, 136/256 ; 257/E31.124; 438/98, 136/256 ; 438/98; 257/E31.124, H01L 31/022441 20130101; H01L 31/0516 20130101, , , 
pat157, PHOTOVOLTAIC SYSTEMS AND METHODS, 20130000696, A1, January 3  2013, 306786, 13, November 29  2011, 136/246, 136/246, H01L 31/042 20060101 H01L031/042, , , 
pat158, LIGHT HARVESTING IN PHOTOVOLTAIC SYSTEMS, 20130000695, A1, January 3  2013, 196757, 13, August 2  2011, 136/246 ; 29/428, 136/246 ; 29/428, H01L 31/052 20060101 H01L031/052; B23P 11/00 20060101 B23P011/00, , , 
pat159, Solar Positioning System and Method, 20130000693, A1, January 3  2013, 173676, 13, June 30  2011, 136/246 ; 126/576; 126/605, 136/246 ; 126/605; 126/576, F24J 2/38 20060101 F24J002/38; F24J 2/52 20060101 F24J002/52; H01L 31/052 20060101 H01L031/052, , , 
pat160, PHOTOVOLTAIC MODULE SUPPORT ASSEMBLY WITH STANDOFF CLAMPS, 20130000689, A1, January 3  2013, 175752, 13, July 1  2011, 136/244 ; 29/428; 29/525.01, 136/244 ; 29/428; 29/525.01, H01L 31/042 20060101 H01L031/042; H01L 31/18 20060101 H01L031/18, , , 
pat161, SOLAR POWER ASSISTED TRANSPORT REFRIGERATION SYSTEMS  TRANSPORT REFRIGERATION UNITS AND METHODS FOR SAME, 20130000342, A1, January 3  2013, 522830, 13, January 19  2011, 62/235.1 ; 62/236; 62/243, 62/235.1 ; 62/236; 62/243, B60H 1/00428 20130101; B60H 1/3223 20130101; F25B 27/00 20130101, , , 
pat162, SOLAR PANEL WIND DEFLECTOR, 20130000219, A1, January 3  2013, 534016, 13, June 27  2012, 52/84 ; 52/741.1, 52/84 ; 52/741.1, E04D 13/18 20060101 E04D013/18; E04D 13/00 20060101 E04D013/00, , , 
pat163, ENERGY SYSTEMS, 20120330759, A1, December 27  2012, 494649, 13, June 12  2012, 705/14.73 ; 705/26.2; 705/27.1; 715/733, 705/14.73 ; 705/26.2; 705/27.1; 715/733, G06Q 30/00 20120101 G06Q030/00; G06F 3/01 20060101 G06F003/01; G06Q 30/02 20120101 G06Q030/02, , , 
pat164, SYSTEM AND METHOD FOR PROVIDING A SITE-RELATED WEATHER INSURANCE CONTRACT, 20120330690, A1, December 27  2012, 576372, 13, February 1  2010, 705/4, 705/4, G06Q 40/08 20120101 G06Q040/08, , , 
pat165, HYBRID TRANSMISSION USING PLANETARY GEARSET FOR MULTIPLE SOURCES OF TORQUE FOR VEHICLES, 20120329593, A1, December 27  2012, 421646, 13, March 15  2012, 475/5 ; 180/65.22; 475/1; 903/902; 903/910, 475/5 ; 475/1; 180/65.22; 903/902; 903/910, F16H 3/72 20060101 F16H003/72, , , 
pat166, WIND TURBINE GENERATOR AND MOTOR, 20120328438, A1, December 27  2012, 521560, 13, January 12  2011, 416/117, 416/117, F03D 11/00 20060101 F03D011/00; F03D 5/00 20060101 F03D005/00, , , 
pat167, METHOD FOR QUICKLY SUPPLYING ELECTRIC ENERGY TO ELECTRIC VEHICLE AND POWER SUPPLY DEVICE THEREOF, 20120326665, A1, December 27  2012, 511926, 13, October 21  2010, 320/109 ; 429/100; 429/71; 429/72; 429/99, 320/109 ; 429/99; 429/100; 429/71; 429/72, H01M 2/10 20060101 H01M002/10; H01M 2/20 20060101 H01M002/20; H01M 10/50 20060101 H01M010/50; H02J 7/00 20060101 H02J007/00, , , 
pat168, MOUNTING SYSTEM FOR SOLAR PANELS  AND MOUNTING RAIL AND ANCHORING DEVICE THEREFOR, 20120325761, A1, December 27  2012, 508656, 13, December 2  2009, 211/41.1, 211/41.1, F24J 2/52 20060101 F24J002/52, , , 
pat169, Solar Power Collection Using High-Focus-Accuracy Mirror Array, 20120325314, A1, December 27  2012, 166775, 13, June 22  2011, 136/259 ; 126/574; 126/576; 126/600; 126/634; 60/641.11, 136/259 ; 126/600; 126/574; 126/576; 126/634; 60/641.11, H01L 31/0232 20060101 H01L031/0232; F24J 2/04 20060101 F24J002/04; F03G 6/06 20060101 F03G006/06; F24J 2/38 20060101 F24J002/38, , , 
pat170, PHOTOVOLTAIC MODULE WITH REMOVABLE WIND DEFLECTOR, 20120325294, A1, December 27  2012, 538695, 13, June 29  2012, 136/251, 136/251, H01L 31/048 20060101 H01L031/048, , , 
pat171, SOLAR COGENERATION VESSEL, 20120325290, A1, December 27  2012, 169236, 13, June 27  2011, 136/248 ; 126/600; 126/634; 701/21, 136/248 ; 126/634; 126/600; 701/21, H01L 31/058 20060101 H01L031/058; F24J 2/38 20060101 F24J002/38; G06F 17/00 20060101 G06F017/00; F24J 2/04 20060101 F24J002/04, , , 
